YEAR,MONTH,DAY,224060101,224060102,224060103,224060104,224060105,224060106,224060107,224060108,224060109,224060110,224060111,224060112,224060113,224060114,224060115,224060201,224060202,224060203,224060204,224060205,224060206,224060207,224060208,224060209,224060210,224060211,224060212,224060213,224060214,224060801,224060802,224060803,224060804,224060805,224060806,224060807,224060808,224060809,224060810,224060811,224060812,224060813,224060814,
2015,11,11,1.1992,1.1986,1.1625,1.1982,1.1841,1.1428,2.3139,1.1838,1.1981,0.87408,0.96533,2.8785,0.65463,0.46271,0.48486,0.66745,0.82418,1.0643,1.004,0.97185,1.0346,0.96832,1.0519,1.1141,1.1844,1.0688,1.0082,1.0795,1.1518,1.0395,1.5384,0.234,0.89491,0.88935,0.73218,0.65347,1.1527,0.44179,0.88864,1.8042,2.8166,2.5635,1.9847
2015,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,13,35.944,33.669,38.248,35.329,31.726,29.24,32.866,36.161,37.322,45.905,48.062,31.562,12.991,8.2307,8.7244,13.379,17.451,28.012,21.718,19.201,20.224,17.609,26.119,27.087,33.865,25.545,22.788,26.201,29.756,37.704,32.852,4.1589,19.291,19.247,14.851,13.07,28.755,8.1596,18.337,34.866,36.331,29.174,30.029
2015,11,14,0.1,0.1,0.12396,0.1,0.1,0.1,0.15764,0.11656,0.15696,0.19766,0.19998,0.12864,0.20001,0.25148,0.29177,0.22346,0.2,0.12949,0.21055,0.23449,0.24983,0.26154,0.10122,0.1,0.1,0.1,0.1,0.1,0.1,0.16872,0.16748,0.15414,0.1,0.1,0.10036,0.1601,0.1153,0.19637,0.11499,0.1223,0.10112,0.19669,0.2
2015,11,15,7.0247,6.928,7.2442,6.9846,6.7435,6.6998,5.481,7.05,7.0267,7.9699,8.0131,4.4039,5.4076,6.2417,6.5908,6.6958,5.6329,6.4358,6.1616,6.6751,6.7135,7.0245,6.5411,6.5863,6.9951,6.7498,6.6627,6.8235,6.8002,7.3076,6.5286,3.9415,6.2551,6.2081,5.2683,5.0609,6.5606,4.8874,5.3244,5.6802,4.7617,5.4446,5.9283
2015,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,17,0,0,0,0,0,0,0.057772,0,0.023021,0.054058,0.0064479,0.092357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027436,0.055404,0.0001192,0,0,0,0,0,0.0032992,0.014991,0.044923,0.048889,0.0014612,0.089084
2015,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078238,0.019141,0.038855,0.056451,0,9.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,25,1.0272,1.1273,0.99409,1.0258,1.0817,1.2155,1.6044,0.99582,0.92767,0.62768,0.63182,1.9521,0.56468,0.33691,0.26603,0.66684,0.81178,0.89295,0.77877,0.61468,0.68427,0.58953,1.3405,1.2857,1.2457,1.6789,1.7249,2.2067,1.3833,0.98924,1.0745,0.11925,1.4932,1.4657,0.90848,0.71446,1.0723,0.33071,0.98468,1.1718,1.7596,1.7556,1.3439
2015,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,27,1.8492,2.1629,1.352,1.965,2.6168,3.0705,1.3395,1.8017,1.6938,0.59974,0.24281,0.99875,7.6621,6.9436,6.3989,5.2154,6.5016,3.6948,4.5293,4.4054,4.0057,3.6096,3.5981,3.5113,1.7379,2.7952,3.4533,0.72377,2.4644,1.6558,1.9637,14.279,5.392,5.3909,8.2684,8.6417,3.3579,10.147,7.5691,2.4409,0.40197,1.5683,1.8082
2015,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,2,1.1073,1.0823,1.1757,1.1096,1.0757,1.0124,1.1119,1.1656,1.224,1.5114,1.5463,1.0213,0.8869,1.0378,1.0921,1.0635,0.91394,1.0419,1.0271,1.0952,1.0842,1.1384,0.92485,0.94224,1.0655,0.8301,0.78287,0.83252,0.95195,1.2474,1.2505,0.70359,0.75979,0.76604,0.76404,0.78178,1.0199,0.85667,0.82608,1.1487,0.99394,0.94783,1.2671
2015,12,3,0.3,0.3,0.3,0.3,0.3,0.3,0.57679,0.3,0.28217,0.19154,0.19,0.64623,0.14108,0.18167,0.27472,0.28534,0.21597,0.27094,0.26271,0.4216,0.41508,0.43473,0.30109,0.3,0.32241,0.31279,0.30018,0.59981,0.3,0.25073,0.44022,0.045687,0.29916,0.28419,0.16455,0.13218,0.3,0.099999,0.26369,0.37958,0.61064,0.70988,0.61107
2015,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,5,0.60526,0.57563,0.6726,0.60792,0.54754,0.51238,0.69509,0.61725,0.69088,0.85019,0.91643,0.72856,0.22042,0.13552,0.14699,0.20267,0.2911,0.49295,0.38039,0.3489,0.37078,0.32566,0.42331,0.44251,0.61129,0.40666,0.36139,0.45217,0.49887,0.68212,0.67916,0.092227,0.29641,0.3052,0.24948,0.20706,0.50245,0.14994,0.30417,0.70842,0.74424,0.55716,0.50015
2015,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10004,0.16575,0.19359,0.099801,0.0005275,0,0,0.029918,0.033077,0.070937,0.060467,0.040359,0.050157,0.052381,0.099702,0.1,0.1,0.1,0.1,0.1,0.1,0.11423,0.1,0.0002693,0.041367,0.031859,0.0088909,0,0.099998,0.0042878,0.059357,0.09234,0.10112,0.10006,0.1
2015,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,19,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10004,0.16575,0.19359,0.099801,0.02043,0,0,0.044764,0.075127,0.080135,0.085325,0.06599,0.060867,0.052435,0.099702,0.1,0.1,0.1,0.1,0.1,0.1,0.11423,0.1,0.0002693,0.05434,0.040108,0.048545,0.00706,0.099998,0.0042878,0.059357,0.09234,0.10112,0.10006,0.1
2015,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060113,0,0,0,0,0,0,0,0,0,0,0
2015,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,25,1.696,1.5503,1.8058,1.6716,1.5167,1.3588,1.629,1.7039,1.7976,2.1892,2.2923,1.5635,0.73522,0.45559,0.48474,0.66738,0.93809,1.3942,1.1178,0.98048,1.0283,0.91662,1.1786,1.2714,1.5471,1.1109,0.96996,1.1453,1.3506,1.765,1.6174,0.31793,0.83193,0.8464,0.76116,0.69233,1.3967,0.48693,0.90719,1.7136,1.7777,1.4705,1.47
2015,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10004,0.16575,0.19359,0.099801,0.02043,0,0,0.044764,0.075127,0.080135,0.085325,0.06599,0.060867,0.052435,0.099702,0.1,0.1,0.1,0.1,0.1,0.1,0.11423,0.1,0.0002693,0.05434,0.040108,0.048545,0.00706,0.099998,0.0042878,0.059357,0.09234,0.10112,0.10006,0.1
2016,1,7,0,0,0,0,0,0,0.32205,0.0007164,0,0.001788,1e-06,0.31945,5.88e-05,0.31457,0.63281,0.3667,0,0,0.083469,0.75058,0.73303,0.75653,0.0050362,0,0,0,0,0,0,0,0.37595,0.001134,0,0,0,0,0,0.0011774,0.076567,0,0.052657,0.71889,0.64103
2016,1,8,1.4193,1.5177,0.956,1.5076,1.9952,2.0273,1.5825,1.421,1.5174,0.45999,0.20077,1.2423,7.0614,10.379,10.577,8.107,5.1818,3.2448,5.1916,6.4003,6.2039,7.4751,2.1379,2.2534,1.2331,1.5979,1.723,1.3213,1.5138,1.0633,2.4681,10.939,2.5632,2.6442,4.573,5.507,2.6442,9.3778,4.1072,1.9541,0.46949,2.1831,2.5381
2016,1,9,0.095183,0.09896,0.027396,0.098241,0.1,0.1,0.081874,0.09699,0.068655,0.0027838,1.27e-05,0.060479,0.35843,0.51014,0.50496,0.38566,0.26692,0.15812,0.24758,0.31305,0.29147,0.34378,0.10152,0.09973,0.067301,0.1,0.1,0.1,0.1,0.039706,0.12079,0.53019,0.15035,0.13943,0.24399,0.27915,0.13036,0.46623,0.20251,0.080239,0.0087761,0.099937,0.1
2016,1,10,1.1,1.1,1.1,1.1132,1.0978,1.0428,2.0562,1.1013,1.1692,0.90873,0.94767,2.5156,0.71269,0.55154,0.64888,0.74605,0.84702,1.0837,0.99971,1.1314,1.1768,1.0827,0.95338,1.0141,1.0842,0.94466,0.82295,0.97543,1.0518,0.99036,1.5135,0.49097,0.76003,0.75982,0.7177,0.66803,1.0854,0.54715,0.89145,1.6171,2.4226,2.2277,1.9241
2016,1,11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10004,0.16575,0.19359,0.099801,0.02043,0,0,0.044935,0.075127,0.080135,0.093771,0.093839,0.079571,0.065666,0.099999,0.1,0.1,0.1,0.1,0.1,0.1,0.11423,0.1,0.0002693,0.05434,0.040108,0.048545,0.00706,0.099998,0.0042878,0.059357,0.09234,0.10112,0.10006,0.1
2016,1,12,0.57644,0.62142,0.46167,0.61411,0.78381,0.78465,0.63609,0.60183,0.64793,0.33653,0.2126,0.49427,2.4901,3.6444,3.6888,2.8623,1.8234,1.2039,1.8672,2.2443,2.1972,2.6197,0.81931,0.82804,0.53516,0.60476,0.64573,0.50731,0.59995,0.49895,0.9454,3.8027,0.94634,0.97298,1.6449,1.9577,1.0015,3.2831,1.4898,0.7835,0.248,0.78466,0.91914
2016,1,13,0.1,0.1,0.1,0.1,0.14466,0.15683,0.11574,0.10028,0.10227,0.02029,1.34e-05,0.098678,0.47968,0.71457,0.75512,0.5688,0.366,0.23569,0.36114,0.44484,0.44145,0.52135,0.13205,0.18514,0.1,0.1,0.1,0.1,0.1,0.0662,0.17379,0.74989,0.18851,0.18848,0.32269,0.39524,0.19158,0.65178,0.28663,0.1282,0.014952,0.1518,0.2
2016,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,15,0.30927,0.38931,0.43599,0.29747,0.38293,0.48289,0.4997,0.3019,0.27792,0.19517,0.14028,0.48055,0.38256,0.2457,0.10022,0.32257,0.43172,0.32906,0.26586,0.1,0.1,0.1,0.61022,0.5583,0.49222,0.70329,0.77731,0.71761,0.5481,0.3845,0.25593,0.11981,0.75876,0.74387,0.57542,0.46835,0.39735,0.28619,0.4998,0.25824,0.26076,0.5767,0.33935
2016,1,16,0.49522,0.4326,0.56541,0.4656,0.41196,0.37122,0.67385,0.48669,0.52657,0.60234,0.60641,0.66448,0.22042,0.14785,0.14699,0.19662,0.27375,0.39337,0.32575,0.28069,0.30155,0.2606,0.32392,0.32793,0.47304,0.31567,0.3,0.33561,0.39874,0.52235,0.53799,0.10089,0.22995,0.21822,0.23839,0.20549,0.38602,0.1528,0.26383,0.57167,0.70009,0.67697,0.51317
2016,1,17,0.57446,0.61086,0.44051,0.6105,0.74811,0.7445,0.64759,0.55357,0.64315,0.32571,0.25401,0.54239,2.4261,3.5243,3.5654,2.7783,1.8216,1.1748,1.8158,2.1743,2.1197,2.5579,0.81443,0.82777,0.49925,0.60234,0.63875,0.50105,0.59989,0.48545,0.9264,3.6961,0.90101,0.92165,1.573,1.8868,0.97078,3.1893,1.4455,0.78755,0.25418,0.86548,0.92996
2016,1,18,0.5904,0.53156,0.61677,0.55061,0.49302,0.44277,0.42344,0.5695,0.59822,0.76159,0.81,0.36808,0.22042,0.13552,0.12593,0.19662,0.28904,0.42201,0.35344,0.28719,0.30935,0.25147,0.35169,0.41433,0.53252,0.35395,0.30699,0.37543,0.43901,0.59537,0.48754,0.10078,0.25442,0.24583,0.24854,0.20706,0.43507,0.13992,0.25873,0.51763,0.44795,0.38867,0.39985
2016,1,19,0.96802,0.93031,0.93757,0.96629,0.98308,0.9,0.78667,0.98683,0.99978,1.0377,1.0302,0.68358,7.7251,6.2798,5.8037,3.0911,5.6839,2.8905,3.9793,4.7111,3.261,3.2477,0.92311,0.9,0.89218,0.88086,0.86115,0.84355,0.9,0.98049,0.94585,8.4874,0.90083,1.5672,5.8938,8.29,0.9846,7.7692,5.3682,2.1552,0.66333,0.7497,0.8612
2016,1,20,0,0,0,0,0,0,0.05537,0.0001194,0,0.000447,2e-07,0.051961,6.5998,5.0141,4.5613,1.9389,4.6757,1.8615,2.9174,3.6595,2.2108,2.1605,0.022073,0,0,0,0,0,0,0.0005253,0.058176,7.0783,0,0.65806,4.8586,7.2121,0.0006661,6.4893,4.3723,1.2457,0.0087761,0.078532,0.091279
2016,1,21,0,0,0,0,0,0,0,0,0,0,0,0.0049114,2.1522,1.5968,1.4454,0.61752,1.5086,0.60112,0.9467,1.1632,0.68111,0.68136,0.0073011,0,0,0,0,0,0,0,0,2.2992,0,0.21935,1.6021,2.3596,8.25e-05,2.1061,1.4389,0.41008,0,0,0
2016,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,23,1.3339,1.6731,1.1797,1.4083,1.7835,2.1969,0.55428,1.3102,1.0743,0.39714,0.089966,0.39404,19.106,15.603,14.375,7.8125,14.042,6.4432,9.4919,11.104,7.5383,7.5791,2.6912,2.4417,1.7474,3.0209,3.356,3.0527,2.3173,1.2772,1.0183,21.535,3.3708,4.9431,15.091,20.748,1.9993,19.471,13.592,3.8171,0.13456,0.60047,0.72776
2016,1,24,0,0.28295,0,0.0004444,0.55832,0.8469,0.063035,0.0009608,0.16808,0,0,0.0040502,1.7059,1.2517,1.0945,1.2596,1.7464,0.73541,1.128,0.9116,0.64471,0.83972,1.5395,1.2662,0.0097822,0.9842,1.8081,0.081178,0.077703,0.45274,0.072827,1.7618,2.2834,2.2447,2.4248,2.3251,0.96721,1.671,1.9563,0.31772,0,0,0
2016,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
